commit_message,file_name,change_type,log_node,cdg_nodes,neighbor_nodes,condition_lists,store_name,log_loc,cluster_index
Merge pull request #8533 from adrian-prantl/28311051,lib/SIL/SILDebugScope.cpp,+,"[""557908"", ""True"", ""ExpressionStatement"", """"]","[[[""False""], [557965, ""True"", ""Parent . isNull ( )"", ""Condition""]]]","[["""", [557909, ""True"", "")"", ""Statement""]], ["""", [557910, ""True"", ""\""orphaned scope\"""", ""Statement""]], ["""", [557911, ""True"", ""&&"", ""Statement""]], ["""", [557912, ""True"", "")"", ""Statement""]]]",[[[null]]],/data/download/swift/apple_swift30_new.cpp,47,70
Merge pull request #8533 from adrian-prantl/28311051,lib/SIL/SILPrinter.cpp,-,"[""578043"", ""True"", ""ExpressionStatement"", ""CallSite . getSourceLoc ( ) . print ( PrintState . OS , M . getASTContext ( ) . SourceMgr , LastBufferID )""]","[[[""False"", ""True""], [578070, ""True"", ""! CallSite . isNull ( ) && CallSite . isASTNode ( )"", ""Condition""]], [[""False"", ""True""], [578166, ""True"", ""DS"", ""Condition""]]]","[["""", [578086, ""True"", ""CallSite = CS -> Loc"", ""ExpressionStatement""]], ["""", [578092, ""True"", ""auto"", ""Statement""]], ["""", [578093, ""True"", ""* this << \"" perf_inlined_at \"""", ""ExpressionStatement""]]]","[[[""!"", ""CallSite . isNull"", null]], [[null]], [[null]], [[""CallSite"", ""CS"", ""Loc"", null, ""=""]], [[""CallSite"", ""CS"", ""Loc"", null, ""=""]], [[""CallSite"", ""CS"", ""Loc"", null, ""=""]], [[""CallSite"", ""CS"", ""Loc"", null, ""=""]], [[""CallSite"", ""CS"", ""Loc"", null, ""=""]], [[""*"", ""this"", null, ""\"" perf_inlined_at \"""", ""<<""]], [[""*"", ""this"", null, ""\"" perf_inlined_at \"""", ""<<""]], [[""*"", ""this"", null, ""\"" perf_inlined_at \"""", ""<<""]], [[""*"", ""this"", null, ""\"" perf_inlined_at \"""", ""<<""]], [[""*"", ""this"", null, ""\"" perf_inlined_at \"""", ""<<""]]]",/data/download/swift/apple_swift31_old.cpp,761,89
Merge pull request #8533 from adrian-prantl/28311051,lib/SIL/SILPrinter.cpp,+,"[""561154"", ""True"", ""ExpressionStatement"", ""CallSite . getSourceLoc ( ) . print ( PrintState . OS , M . getASTContext ( ) . SourceMgr , LastBufferID )""]","[[[""True""], [561181, ""True"", ""! CallSite . isNull ( ) && CallSite . isASTNode ( )"", ""Condition""]], [[""True""], [561244, ""True"", ""CS = CS -> InlinedCallSite"", ""Condition""]], [[""False"", ""True"", ""False""], [561266, ""True"", ""! DS"", ""Condition""]]]","[["""", [561197, ""True"", ""CallSite = CS -> Loc"", ""ExpressionStatement""]], ["""", [561203, ""True"", ""auto"", ""Statement""]], ["""", [561204, ""True"", ""* this << \"" perf_inlined_at \"""", ""ExpressionStatement""]]]","[[[""!"", ""CallSite . isNull"", null]], [[null]], [[""const SILDebugScope *"", ""const SILDebugScope *"", ""InlinedCallSite"", null, ""=""]], [[""!"", ""const SILDebugScope *"", null]], [[""CallSite"", ""const SILDebugScope *"", ""Loc"", null, ""=""]], [[""CallSite"", ""const SILDebugScope *"", ""Loc"", null, ""=""]], [[""CallSite"", ""const SILDebugScope *"", ""Loc"", null, ""=""]], [[""CallSite"", ""const SILDebugScope *"", ""Loc"", null, ""=""]], [[""CallSite"", ""const SILDebugScope *"", ""Loc"", null, ""=""]], [[""*"", ""this"", null, ""\"" perf_inlined_at \"""", ""<<""]], [[""*"", ""this"", null, ""\"" perf_inlined_at \"""", ""<<""]], [[""*"", ""this"", null, ""\"" perf_inlined_at \"""", ""<<""]], [[""*"", ""this"", null, ""\"" perf_inlined_at \"""", ""<<""]], [[""*"", ""this"", null, ""\"" perf_inlined_at \"""", ""<<""]]]",/data/download/swift/apple_swift31_new.cpp,761,89
Merge pull request #8533 from adrian-prantl/28311051,lib/SILOptimizer/Utils/SILInliner.cpp,-,"[""594249"", ""True"", ""ExpressionStatement"", ""SILDebugScope ( AI . getLoc ( ) , & F , AIScope )""]","[[[""False""], [594282, ""True"", ""IKind == InlineKind :: MandatoryInline"", ""Condition""]], [[""False"", ""True"", ""True""], [594594, ""True"", ""AI . getFunction ( ) == CalleeFunction"", ""Condition""]]]","[["""", [594267, ""True"", "")"", ""Statement""]], ["""", [594268, ""True"", "")"", ""Statement""]], ["""", [594269, ""True"", ""("", ""Statement""]], ["""", [594270, ""True"", ""getModule"", ""Statement""]]]","[[[""IKind"", ""InlineKind :: MandatoryInline"", ""==""]], [[""AI . getFunction"", ""SILFunction *"", ""==""]]]",/data/download/swift/apple_swift32_old.cpp,74,73
Merge pull request #8533 from adrian-prantl/28311051,lib/SILOptimizer/Utils/SILInliner.cpp,-,"[""594233"", ""True"", ""ExpressionStatement"", ""assert ( CallSiteScope -> getParentFunction ( ) == & F )""]","[[[""False""], [594282, ""True"", ""IKind == InlineKind :: MandatoryInline"", ""Condition""]], [[""False"", ""True"", ""True""], [594594, ""True"", ""AI . getFunction ( ) == CalleeFunction"", ""Condition""]]]","[["""", [594249, ""True"", ""SILDebugScope ( AI . getLoc ( ) , & F , AIScope )"", ""ExpressionStatement""]], ["""", [594267, ""True"", "")"", ""Statement""]], ["""", [594268, ""True"", "")"", ""Statement""]], ["""", [594269, ""True"", ""("", ""Statement""]]]","[[[""IKind"", ""InlineKind :: MandatoryInline"", ""==""]], [[""AI . getFunction"", ""SILFunction *"", ""==""]], [[""SILDebugScope""]]]",/data/download/swift/apple_swift32_old.cpp,75,73
Merge pull request #8533 from adrian-prantl/28311051,lib/SILOptimizer/Utils/SILInliner.cpp,+,"[""592456"", ""True"", ""ExpressionStatement"", ""SILDebugScope ( AI . getLoc ( ) , nullptr , AIScope , AIScope -> InlinedCallSite )""]","[[[""False""], [592491, ""True"", ""IKind == InlineKind :: MandatoryInline"", ""Condition""]], [[""False"", ""True"", ""True""], [592803, ""True"", ""AI . getFunction ( ) == CalleeFunction"", ""Condition""]]]","[["""", [592476, ""True"", "")"", ""Statement""]], ["""", [592477, ""True"", "")"", ""Statement""]], ["""", [592478, ""True"", ""("", ""Statement""]], ["""", [592479, ""True"", ""getModule"", ""Statement""]]]","[[[""IKind"", ""InlineKind :: MandatoryInline"", ""==""]], [[""AI . getFunction"", ""SILFunction *"", ""==""]]]",/data/download/swift/apple_swift32_new.cpp,74,73
Merge pull request #8533 from adrian-prantl/28311051,lib/SILOptimizer/Utils/SILInliner.cpp,+,"[""592428"", ""True"", ""ExpressionStatement"", ""assert ( CallSiteScope -> getParentFunction ( ) == & F )""]","[[[""True"", ""False""], [592803, ""True"", ""AI . getFunction ( ) == CalleeFunction"", ""Condition""]]]","[["""", [592444, ""True"", ""assert ( CallSiteScope && \""call site has no scope\"" )"", ""ExpressionStatement""]], ["""", [592456, ""True"", ""SILDebugScope ( AI . getLoc ( ) , nullptr , AIScope , AIScope -> InlinedCallSite )"", ""ExpressionStatement""]], ["""", [592487, ""True"", ""CallSiteScope = AIScope"", ""ExpressionStatement""]], ["""", [592476, ""True"", "")"", ""Statement""]], ["""", [592477, ""True"", "")"", ""Statement""]], ["""", [592498, ""True"", ""AI . getInstruction ( ) -> replaceAllUsesWith ( RetArg )"", ""ExpressionStatement""]], ["""", [592636, ""True"", ""AIScope = AI . getFunction ( ) -> getDebugScope ( )"", ""ExpressionStatement""]]]","[[[""AI . getFunction"", ""SILFunction *"", ""==""]], [[""assert""]], [[""SILDebugScope""]], [[""CallSiteScope"", ""AIScope"", ""=""]], [[""CallSiteScope"", ""AIScope"", ""=""]], [[""CallSiteScope"", ""AIScope"", ""=""]], [[""AI . getInstruction ( ) -> replaceAllUsesWith""]], [[""AIScope"", ""AI . getFunction ( ) -> getDebugScope"", ""=""]], [[""AIScope"", ""AI . getFunction ( ) -> getDebugScope"", ""=""]], [[""AIScope"", ""AI . getFunction ( ) -> getDebugScope"", ""=""]]]",/data/download/swift/apple_swift32_new.cpp,77,43
Merge pull request #8533 from adrian-prantl/28311051,lib/SILOptimizer/Utils/SILInliner.cpp,-,"[""594878"", ""True"", ""ExpressionStatement"", ""assert ( CalleeScope )""]",[],"[["""", [594794, ""True"", ""const SILDebugScope * CalleeScope"", ""Parameter""]], ["""", [594885, ""True"", ""ENTRY"", ""CFGEntryNode""]]]","[[[null, ""CalleeScope""]], [[null, ""CalleeScope""]], [[""ENTRY""]]]",/data/download/swift/apple_swift32_old.cpp,201,89
Merge pull request #8533 from adrian-prantl/28311051,lib/SILOptimizer/Utils/SILInliner.cpp,-,"[""594826"", ""True"", ""ExpressionStatement"", ""SILDebugScope ( CallSiteScope , CalleeScope )""]","[[[""False""], [594857, ""True"", ""it != InlinedScopeCache . end ( )"", ""Condition""]]]","[["""", [594835, ""True"", "")"", ""Statement""]], ["""", [594836, ""True"", "")"", ""Statement""]], ["""", [594837, ""True"", ""("", ""Statement""]], ["""", [594838, ""True"", ""getModule"", ""Statement""]]]","[[[""it"", ""InlinedScopeCache . end"", ""!=""]]]",/data/download/swift/apple_swift32_old.cpp,207,80
Merge pull request #8533 from adrian-prantl/28311051,lib/SILOptimizer/Utils/SILInliner.cpp,-,"[""594811"", ""True"", ""ExpressionStatement"", ""assert ( CallSiteScope -> Parent == InlineScope -> InlinedCallSite -> Parent )""]","[[[""False""], [594857, ""True"", ""it != InlinedScopeCache . end ( )"", ""Condition""]]]","[["""", [594826, ""True"", ""SILDebugScope ( CallSiteScope , CalleeScope )"", ""ExpressionStatement""]], ["""", [594835, ""True"", "")"", ""Statement""]], ["""", [594836, ""True"", "")"", ""Statement""]], ["""", [594837, ""True"", ""("", ""Statement""]]]","[[[""it"", ""InlinedScopeCache . end"", ""!=""]], [[""SILDebugScope""]]]",/data/download/swift/apple_swift32_old.cpp,208,80
Merge pull request #8533 from adrian-prantl/28311051,lib/SILOptimizer/Utils/SILInliner.cpp,+,"[""593054"", ""True"", ""Statement"", ""(""]","[[[""False""], [593101, ""True"", ""it != InlinedScopeCache . end ( )"", ""Condition""]], [[""False""], [593125, ""True"", ""! CalleeScope"", ""Condition""]]]","[["""", [593055, ""True"", ""SILDebugScope"", ""Statement""]], ["""", [593056, ""True"", "")"", ""Statement""]], ["""", [593057, ""True"", ""M"", ""Statement""]], ["""", [593058, ""True"", ""("", ""Statement""]]]","[[[""it"", ""InlinedScopeCache . end"", ""!=""]], [[""!"", ""const SILDebugScope *"", null]]]",/data/download/swift/apple_swift32_new.cpp,210,57
[AST] Remove GenericEnvironment from SubstitutionMap; it's unnecessary.,lib/AST/SubstitutionMap.cpp,-,"[""598079"", ""True"", ""Statement"", ""&&""]",[],"[["""", [598080, ""True"", "")"", ""Statement""]], ["""", [598081, ""True"", ""("", ""Statement""]], ["""", [598082, ""True"", ""hasArchetype"", ""Statement""]], ["""", [598083, ""True"", ""->"", ""Statement""]]]",[],/data/download/swift/apple_swift33_old.cpp,77,17
"[SubstitutionMap] Dump generic signature in debug output.

You can't interpret a conformance map without a generic signature, so
add it to the debug output.",lib/AST/SubstitutionMap.cpp,+,"[""602594"", ""True"", ""ExpressionStatement"", ""getGenericSignature ( ) -> print ( out )""]",[],"[["""", [602606, ""True"", ""out << \""Generic signature: \"""", ""ExpressionStatement""]], ["""", [602444, ""True"", ""llvm :: raw_ostream & out"", ""Parameter""]], ["""", [602610, ""True"", ""ENTRY"", ""CFGEntryNode""]]]","[[[""out"", ""\""Generic signature: \"""", ""<<""]], [[""out"", ""\""Generic signature: \"""", ""<<""]], [[""out"", ""\""Generic signature: \"""", ""<<""]], [[null, ""out""]], [[null, ""out""]], [[""ENTRY""]]]",/data/download/swift/apple_swift34_new.cpp,398,49
"[AST] Drop substitutions from type witnesses.

Nobody is using the actual substitutions, but we sure did a lot of
work to cope with them.",lib/AST/ProtocolConformance.cpp,-,"[""612462"", ""True"", ""ExpressionStatement"", ""assert ( ( conforms || specializedType -> isTypeVariableOrMember ( ) || specializedType -> isTypeParameter ( ) || specializedType -> hasError ( ) ) && \""Improperly checked substitution\"" )""]","[[[""False""], [612553, ""True"", ""specializedType . getPointer ( ) == genericWitness . getReplacement ( ) . getPointer ( )"", ""Condition""]], [[""False"", ""True""], [612670, ""True"", ""known != TypeWitnesses . end ( )"", ""Condition""]]]","[["""", [612492, ""True"", ""conforms = conformingModule -> lookupConformance ( specializedType , proto , resolver )"", ""ExpressionStatement""]], ["""", [612507, ""True"", ""auto"", ""Statement""]], ["""", [612508, ""True"", "")"", ""Statement""]], ["""", [612509, ""True"", "")"", ""Statement""]]]","[[[""specializedType . getPointer"", ""genericWitness . getReplacement ( ) . getPointer"", ""==""]], [[""known"", ""TypeWitnesses . end"", ""!=""]], [[""conforms"", ""conformingModule -> lookupConformance"", ""=""]], [[""conforms"", ""conformingModule -> lookupConformance"", ""=""]], [[""conforms"", ""conformingModule -> lookupConformance"", ""=""]]]",/data/download/swift/apple_swift35_old.cpp,596,53
"[AST] Drop substitutions from type witnesses.

Nobody is using the actual substitutions, but we sure did a lot of
work to cope with them.",lib/Sema/CSApply.cpp,-,"[""650696"", ""True"", ""ExpressionStatement"", ""assert ( conformance && \""Missing conformance information\"" )""]","[[[""False""], [650708, ""True"", ""! assocType"", ""Condition""]]]","[["""", [650717, ""True"", ""assocType = dyn_cast < AssociatedTypeDecl > ( member )"", ""ExpressionStatement""]], ["""", [650725, ""True"", "")"", ""Statement""]]]","[[[""!"", ""AssociatedTypeDecl *"", null]], [[""assocType"", ""dyn_cast"", ""AssociatedTypeDecl"", ""member"", "">"", ""<"", ""=""]], [[""assocType"", ""dyn_cast"", ""AssociatedTypeDecl"", ""member"", "">"", ""<"", ""=""]], [[""assocType"", ""dyn_cast"", ""AssociatedTypeDecl"", ""member"", "">"", ""<"", ""=""]], [[""assocType"", ""dyn_cast"", ""AssociatedTypeDecl"", ""member"", "">"", ""<"", ""=""]], [[""assocType"", ""dyn_cast"", ""AssociatedTypeDecl"", ""member"", "">"", ""<"", ""=""]], [[""assocType"", ""dyn_cast"", ""AssociatedTypeDecl"", ""member"", "">"", ""<"", ""=""]], [[""assocType"", ""dyn_cast"", ""AssociatedTypeDecl"", ""member"", "">"", ""<"", ""=""]]]",/data/download/swift/apple_swift36_old.cpp,53,33
"[AST] Drop substitutions from type witnesses.

Nobody is using the actual substitutions, but we sure did a lot of
work to cope with them.",lib/Sema/TypeCheckProtocol.cpp,-,"[""723028"", ""True"", ""ExpressionStatement"", ""assert ( ! replacement -> isTypeParameter ( ) && \""Can't be dependent\"" )""]",[],"[["""", [722913, ""True"", ""Type replacement"", ""Parameter""]], ["""", [722916, ""True"", ""ArrayRef < ProtocolDecl * > protocols"", ""Parameter""]], ["""", [722919, ""True"", ""DeclContext * dc"", ""Parameter""]], ["""", [722922, ""True"", ""TypeChecker & tc"", ""Parameter""]]]","[[[null, ""replacement""]], [[null, ""replacement""]], [[null, ""protocols""]], [[null, ""protocols""]], [[null, ""dc""]], [[null, ""dc""]], [[null, ""tc""]], [[null, ""tc""]]]",/data/download/swift/apple_swift37_old.cpp,2383,68
"[AST] Drop substitutions from type witnesses.

Nobody is using the actual substitutions, but we sure did a lot of
work to cope with them.",lib/Sema/TypeCheckProtocol.cpp,-,"[""723012"", ""True"", ""IdentifierDeclStatement"", ""bool isError = replacement -> hasError ( ) ;""]",[],"[["""", [723024, ""True"", ""SmallVector < ProtocolConformanceRef , 4 > conformances ;"", ""IdentifierDeclStatement""]], ["""", [723028, ""True"", ""assert ( ! replacement -> isTypeParameter ( ) && \""Can't be dependent\"" )"", ""ExpressionStatement""]], ["""", [722913, ""True"", ""Type replacement"", ""Parameter""]], ["""", [722916, ""True"", ""ArrayRef < ProtocolDecl * > protocols"", ""Parameter""]]]","[[[null, ""conformances"", null]], [[null, ""conformances"", null]], [[null, ""conformances"", null]], [[""assert""]], [[null, ""replacement""]], [[null, ""replacement""]], [[null, ""protocols""]], [[null, ""protocols""]]]",/data/download/swift/apple_swift37_old.cpp,2386,62
"[AST] Drop substitutions from type witnesses.

Nobody is using the actual substitutions, but we sure did a lot of
work to cope with them.",lib/Sema/TypeCheckProtocol.cpp,-,"[""722976"", ""True"", ""ExpressionStatement"", ""assert ( ( conformance || isError ) && \""Conformance should already have been verified\"" )""]",[],"[["""", [722987, ""True"", ""conformance = tc . conformsToProtocol ( replacement , proto , dc , None )"", ""ExpressionStatement""]], ["""", [723004, ""True"", ""auto"", ""Statement""]], ["""", [723005, ""True"", "")"", ""Statement""]], ["""", [723006, ""True"", ""protocols"", ""Statement""]]]","[[[""conformance"", ""tc . conformsToProtocol"", ""=""]], [[""conformance"", ""tc . conformsToProtocol"", ""=""]], [[""conformance"", ""tc . conformsToProtocol"", ""=""]]]",/data/download/swift/apple_swift37_old.cpp,2390,54
"[AST] Drop substitutions from type witnesses.

Nobody is using the actual substitutions, but we sure did a lot of
work to cope with them.",lib/Sema/TypeCheckProtocol.cpp,-,"[""723823"", ""True"", ""ExpressionStatement"", ""assert ( Conformance -> getTypeWitness ( assocType , nullptr ) . getReplacement ( ) -> isEqual ( type ) && \""Conflicting type witness deductions\"" )""]","[[[], [723853, ""True"", ""Conformance -> hasTypeWitness ( assocType )"", ""Condition""]]]","[["""", [723338, ""True"", ""bool performRedeclarationCheck"", ""Parameter""]], ["""", [723341, ""True"", ""TypeDecl * typeDecl"", ""Parameter""]], ["""", [723344, ""True"", ""Type type"", ""Parameter""]]]","[[[null]], [[null, ""performRedeclarationCheck""]], [[null, ""performRedeclarationCheck""]], [[null, ""typeDecl""]], [[null, ""typeDecl""]], [[null, ""type""]], [[null, ""type""]]]",/data/download/swift/apple_swift37_old.cpp,2481,68
"[AST] Drop substitutions from type witnesses.

Nobody is using the actual substitutions, but we sure did a lot of
work to cope with them.",lib/Sema/TypeCheckProtocol.cpp,+,"[""696526"", ""True"", ""ExpressionStatement"", ""assert ( Conformance -> getTypeWitness ( assocType , nullptr ) -> isEqual ( type ) && \""Conflicting type witness deductions\"" )""]","[[[], [696551, ""True"", ""Conformance -> hasTypeWitness ( assocType )"", ""Condition""]]]","[["""", [696062, ""True"", ""bool performRedeclarationCheck"", ""Parameter""]], ["""", [696065, ""True"", ""TypeDecl * typeDecl"", ""Parameter""]], ["""", [696068, ""True"", ""Type type"", ""Parameter""]]]","[[[null]], [[null, ""performRedeclarationCheck""]], [[null, ""performRedeclarationCheck""]], [[null, ""typeDecl""]], [[null, ""typeDecl""]], [[null, ""type""]], [[null, ""type""]]]",/data/download/swift/apple_swift37_new.cpp,2451,68
"[AST] Drop substitutions from type witnesses.

Nobody is using the actual substitutions, but we sure did a lot of
work to cope with them.",lib/Sema/TypeCheckProtocol.cpp,+,"[""699055"", ""True"", ""Condition"", ""Conformance -> getTypeWitness ( assocType , nullptr ) -> hasError ( )""]",[],"[["""", [699071, ""True"", "")"", ""Statement""]], ["""", [699072, ""True"", "")"", ""Statement""]], ["""", [699073, ""True"", ""requirement"", ""Statement""]], ["""", [699074, ""True"", ""("", ""Statement""]]]",[],/data/download/swift/apple_swift37_new.cpp,2747,18
"[AST] Drop substitutions from type witnesses.

Nobody is using the actual substitutions, but we sure did a lot of
work to cope with them.",lib/Sema/TypeCheckProtocol.cpp,+,"[""706984"", ""True"", ""Condition"", ""Conformance -> getTypeWitness ( assocType , nullptr ) -> hasError ( )""]","[[[""False""], [707017, ""True"", ""! requirement -> isProtocolRequirement ( )"", ""Condition""]], [[""False"", ""True""], [707036, ""True"", ""requirement -> isInvalid ( ) || ! requirement -> hasValidSignature ( )"", ""Condition""]]]","[["""", [707000, ""True"", "")"", ""Statement""]], ["""", [707001, ""True"", "")"", ""Statement""]], ["""", [707002, ""True"", ""requirement"", ""Statement""]], ["""", [707003, ""True"", ""("", ""Statement""]]]","[[[""!"", ""requirement -> isProtocolRequirement"", null]], [[""requirement -> isInvalid"", ""!"", ""requirement -> hasValidSignature"", null, ""||""]]]",/data/download/swift/apple_swift37_new.cpp,4717,46
"[AST] Drop substitutions from type witnesses.

Nobody is using the actual substitutions, but we sure did a lot of
work to cope with them.",lib/Serialization/Deserialization.cpp,-,"[""783929"", ""True"", ""ExpressionStatement"", ""assert ( third . hasValue ( ) )""]","[[[""True""], [783987, ""True"", ""typeCount --"", ""Condition""]]]","[["""", [783941, ""True"", ""third = maybeReadSubstitution ( DeclTypeCursor )"", ""ExpressionStatement""]], ["""", [783950, ""True"", ""auto"", ""Statement""]], ["""", [783951, ""True"", ""second = cast_or_null < TypeDecl > ( getDecl ( * rawIDIter ++ ) )"", ""ExpressionStatement""]], ["""", [783968, ""True"", ""auto"", ""Statement""]]]","[[[""unsigned"", null, null]], [[""third"", ""maybeReadSubstitution"", ""=""]], [[""third"", ""maybeReadSubstitution"", ""=""]], [[""third"", ""maybeReadSubstitution"", ""=""]], [[""second"", ""cast_or_null"", ""TypeDecl"", ""getDecl"", "">"", ""<"", ""=""]], [[""second"", ""cast_or_null"", ""TypeDecl"", ""getDecl"", "">"", ""<"", ""=""]], [[""second"", ""cast_or_null"", ""TypeDecl"", ""getDecl"", "">"", ""<"", ""=""]], [[""second"", ""cast_or_null"", ""TypeDecl"", ""getDecl"", "">"", ""<"", ""=""]], [[""second"", ""cast_or_null"", ""TypeDecl"", ""getDecl"", "">"", ""<"", ""=""]], [[""second"", ""cast_or_null"", ""TypeDecl"", ""getDecl"", "">"", ""<"", ""=""]], [[""second"", ""cast_or_null"", ""TypeDecl"", ""getDecl"", "">"", ""<"", ""=""]]]",/data/download/swift/apple_swift38_old.cpp,4435,40
