sha,message,issue,file_name,old_file,new_file,patch_file,old_hunk_file,new_hunk_file,old_hunk_loc,new_hunk_loc,old_loc,new_loc,old_log,new_log,action_type,old_log_file,new_log_file,old_function_file,old_fucntion_loc,new_function_file,new_function_loc,old_ddg_feature,old_cdg_feature,new_ddg_codes,new_ddg_loc,edit_words,old_log_time,old_log_author,edit_feature,cluster
202adcfe056681109fe61569ecdb3bd69f0b4f97,"curl 2016-08-03 (f2cb3a01)

Code extracted from:

    https://github.com/bagder/curl.git

at commit f2cb3a01192d36395d16acec6cdb93446ca6fd45 (curl-7_50_1).",[],lib/curl_sasl.c,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_190.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_190.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_190.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_449.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_449.cpp,56,57,979,-1,"md5this = (unsigned char *)aprintf(""%s:%s"", request, uripath);",,7,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_old_log_355.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_new_log_355.cpp,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_old_function_355.cpp,83,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_new_function_355.cpp,-1,"[""string"", ""const unsigned char *"", ""const unsigned char *""]","[""aprintf_ret"", ""!"", ""!""]","set([u'struct connectdata * conn', u'hostname = conn -> proxy . name', u'hostname = conn -> conn_to_host . name', u'hostname = conn -> host . name'])","set([0, 9, 5, 7])","[['md5this', 'unsigned', 'char', '*', 'aprintf', '%s', '%s', 'request', 'uripath'], []]",2016-08-03T18:26:29,Brad King,12885430693237486210,367
202adcfe056681109fe61569ecdb3bd69f0b4f97,"curl 2016-08-03 (f2cb3a01)

Code extracted from:

    https://github.com/bagder/curl.git

at commit f2cb3a01192d36395d16acec6cdb93446ca6fd45 (curl-7_50_1).",[],lib/curl_sasl.c,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_190.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_190.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_190.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_449.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_449.cpp,56,57,999,-1,"md5this = (unsigned char *)aprintf(""%s:%s:%08x:%s:%s:%s"",
                                       ha1,
                                       digest->nonce,
                                       digest->nc,
                                       digest->cnonce,
                                       digest->qop,
                                       ha2);",,7,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_old_log_357.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_new_log_357.cpp,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_old_function_357.cpp,103,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_new_function_357.cpp,-1,"[""string"", ""unsigned char *"", ""member"", ""member"", ""member"", ""member"", ""unsigned char *""]","[""member""]","set([u'struct connectdata * conn', u'hostname = conn -> proxy . name', u'hostname = conn -> conn_to_host . name', u'hostname = conn -> host . name'])","set([0, 9, 5, 7])","[['md5this', 'unsigned', 'char', '*', 'aprintf', '%s', '%s', '%08x', '%s', '%s', '%s', 'ha1', 'digest', 'nonce', 'digest', 'nc', 'digest', 'cnonce', 'digest', 'qop', 'ha2'], []]",2016-08-03T18:26:29,Brad King,18976453480924230526,368
202adcfe056681109fe61569ecdb3bd69f0b4f97,"curl 2016-08-03 (f2cb3a01)

Code extracted from:

    https://github.com/bagder/curl.git

at commit f2cb3a01192d36395d16acec6cdb93446ca6fd45 (curl-7_50_1).",[],lib/curl_sasl.c,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_190.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_190.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_190.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_449.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_449.cpp,56,57,1008,-1,"md5this = (unsigned char *)aprintf(""%s:%s:%s"",
                                       ha1,
                                       digest->nonce,
                                       ha2);",,7,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_old_log_358.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_new_log_358.cpp,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_old_function_358.cpp,112,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_new_function_358.cpp,-1,"[""string"", ""unsigned char *"", ""member"", ""unsigned char *""]","[""member"", ""!""]","set([u'struct connectdata * conn', u'hostname = conn -> proxy . name', u'hostname = conn -> conn_to_host . name', u'hostname = conn -> host . name'])","set([0, 9, 5, 7])","[['md5this', 'unsigned', 'char', '*', 'aprintf', '%s', '%s', '%s', 'ha1', 'digest', 'nonce', 'ha2'], []]",2016-08-03T18:26:29,Brad King,12597458016617160035,369
202adcfe056681109fe61569ecdb3bd69f0b4f97,"curl 2016-08-03 (f2cb3a01)

Code extracted from:

    https://github.com/bagder/curl.git

at commit f2cb3a01192d36395d16acec6cdb93446ca6fd45 (curl-7_50_1).",[],lib/curl_sasl.c,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_190.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_190.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_190.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_449.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_449.cpp,56,57,1040,-1,"response = aprintf(""username=\""%s\"", ""
                       ""realm=\""%s\"", ""
                       ""nonce=\""%s\"", ""
                       ""uri=\""%s\"", ""
                       ""cnonce=\""%s\"", ""
                       ""nc=%08x, ""
                       ""qop=%s, ""
                       ""response=\""%s\"""",
                       userp_quoted,
                       digest->realm,
                       digest->nonce,
                       uripath,
                       digest->cnonce,
                       digest->nc,
                       digest->qop,
                       request_digest);",,7,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_old_log_359.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_new_log_359.cpp,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_old_function_359.cpp,144,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_new_function_359.cpp,-1,[],"[""member""]","set([u'struct connectdata * conn', u'hostname = conn -> proxy . name', u'hostname = conn -> conn_to_host . name', u'hostname = conn -> host . name'])","set([0, 9, 5, 7])","[['response', 'aprintf', 'username', '\\', '%s\\', 'realm', '\\', '%s\\', 'nonce', '\\', '%s\\', 'uri', '\\', '%s\\', 'cnonce', '\\', '%s\\', 'nc', '%08x', 'qop', '%s', 'response', '\\', '%s\\', 'userp_quoted', 'digest', 'realm', 'digest', 'nonce', 'uripath', 'digest', 'cnonce', 'digest', 'nc', 'digest', 'qop', 'request_digest'], []]",2016-08-03T18:26:29,Brad King,79336617183366657733,370
202adcfe056681109fe61569ecdb3bd69f0b4f97,"curl 2016-08-03 (f2cb3a01)

Code extracted from:

    https://github.com/bagder/curl.git

at commit f2cb3a01192d36395d16acec6cdb93446ca6fd45 (curl-7_50_1).",[],lib/curl_sasl.c,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_190.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_190.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_190.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_449.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_449.cpp,56,57,1063,-1,"response = aprintf(""username=\""%s\"", ""
                       ""realm=\""%s\"", ""
                       ""nonce=\""%s\"", ""
                       ""uri=\""%s\"", ""
                       ""response=\""%s\"""",
                       userp_quoted,
                       digest->realm,
                       digest->nonce,
                       uripath,
                       request_digest);",,7,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_old_log_360.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_new_log_360.cpp,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_old_function_360.cpp,167,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_new_function_360.cpp,-1,[],"[""member"", ""!""]","set([u'struct connectdata * conn', u'hostname = conn -> proxy . name', u'hostname = conn -> conn_to_host . name', u'hostname = conn -> host . name'])","set([0, 9, 5, 7])","[['response', 'aprintf', 'username', '\\', '%s\\', 'realm', '\\', '%s\\', 'nonce', '\\', '%s\\', 'uri', '\\', '%s\\', 'response', '\\', '%s\\', 'userp_quoted', 'digest', 'realm', 'digest', 'nonce', 'uripath', 'request_digest'], []]",2016-08-03T18:26:29,Brad King,63091598768108785136,371
202adcfe056681109fe61569ecdb3bd69f0b4f97,"curl 2016-08-03 (f2cb3a01)

Code extracted from:

    https://github.com/bagder/curl.git

at commit f2cb3a01192d36395d16acec6cdb93446ca6fd45 (curl-7_50_1).",[],lib/curl_sasl.c,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_190.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_190.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_190.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_449.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_449.cpp,56,57,1081,-1,"tmp = aprintf(""%s, opaque=\""%s\"""", response, digest->opaque);",,7,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_old_log_361.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_new_log_361.cpp,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_old_function_361.cpp,185,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_new_function_361.cpp,-1,"[""string"", ""char *"", ""member""]","[""member""]","set([u'struct connectdata * conn', u'hostname = conn -> proxy . name', u'hostname = conn -> conn_to_host . name', u'hostname = conn -> host . name'])","set([0, 9, 5, 7])","[['tmp', 'aprintf', '%s', 'opaque', '\\', '%s\\', 'response', 'digest', 'opaque'], []]",2016-08-03T18:26:29,Brad King,14702664524258322286,372
202adcfe056681109fe61569ecdb3bd69f0b4f97,"curl 2016-08-03 (f2cb3a01)

Code extracted from:

    https://github.com/bagder/curl.git

at commit f2cb3a01192d36395d16acec6cdb93446ca6fd45 (curl-7_50_1).",[],lib/curl_sasl.c,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_190.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_190.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_190.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_449.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_449.cpp,56,57,1091,-1,"tmp = aprintf(""%s, algorithm=\""%s\"""", response, digest->algorithm);",,7,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_old_log_362.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_new_log_362.cpp,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_old_function_362.cpp,195,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_new_function_362.cpp,-1,"[""string"", ""aprintf_ret"", ""member""]","[""member""]","set([u'struct connectdata * conn', u'hostname = conn -> proxy . name', u'hostname = conn -> conn_to_host . name', u'hostname = conn -> host . name'])","set([0, 9, 5, 7])","[['tmp', 'aprintf', '%s', 'algorithm', '\\', '%s\\', 'response', 'digest', 'algorithm'], []]",2016-08-03T18:26:29,Brad King,12064220101636319472,373
202adcfe056681109fe61569ecdb3bd69f0b4f97,"curl 2016-08-03 (f2cb3a01)

Code extracted from:

    https://github.com/bagder/curl.git

at commit f2cb3a01192d36395d16acec6cdb93446ca6fd45 (curl-7_50_1).",[],lib/curl_sasl.c,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_190.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_190.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_190.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_449.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_449.cpp,56,57,1180,-1,"xoauth = aprintf(""user=%s\1auth=Bearer %s\1\1"", user, bearer);",,7,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_old_log_363.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_new_log_363.cpp,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_old_function_363.cpp,9,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_new_function_363.cpp,-1,"[""string"", ""const char *"", ""const char *""]",[],"set([u'struct connectdata * conn', u'hostname = conn -> proxy . name', u'hostname = conn -> conn_to_host . name', u'hostname = conn -> host . name'])","set([0, 9, 5, 7])","[['xoauth', 'aprintf', 'user', '%s\\1auth', 'Bearer', '%s\\1\\1', 'user', 'bearer'], []]",2016-08-03T18:26:29,Brad King,-18470778124222651531,374
202adcfe056681109fe61569ecdb3bd69f0b4f97,"curl 2016-08-03 (f2cb3a01)

Code extracted from:

    https://github.com/bagder/curl.git

at commit f2cb3a01192d36395d16acec6cdb93446ca6fd45 (curl-7_50_1).",[],lib/easy.c,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_191.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_191.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_191.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_450.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_450.cpp,269,271,273,277,"DEBUGF(fprintf(stderr, ""Error: libssh2_init failed\n""));","DEBUGF(fprintf(stderr, ""Error: libssh2_init failed\n""));",3,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_old_log_364.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_new_log_364.cpp,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_old_function_364.cpp,51,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_new_function_364.cpp,55,"[""fprintf_ret""]","[""libssh2_init_ret""]",set([]),set([]),"[[], []]",2016-08-03T18:26:29,Brad King,0,550
202adcfe056681109fe61569ecdb3bd69f0b4f97,"curl 2016-08-03 (f2cb3a01)

Code extracted from:

    https://github.com/bagder/curl.git

at commit f2cb3a01192d36395d16acec6cdb93446ca6fd45 (curl-7_50_1).",[],lib/file.c,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_192.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_192.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_192.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_453.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_453.cpp,479,486,490,494,"snprintf(buf, BUFSIZE-1,
               ""Last-Modified: %s, %02d %s %4d %02d:%02d:%02d GMT\r\n"",
               Curl_wkday[tm->tm_wday?tm->tm_wday-1:6],
               tm->tm_mday,
               Curl_month[tm->tm_mon],
               tm->tm_year + 1900,
               tm->tm_hour,
               tm->tm_min,
               tm->tm_sec);","snprintf(buf, BUFSIZE-1,
             ""Last-Modified: %s, %02d %s %4d %02d:%02d:%02d GMT\r\n"",
             Curl_wkday[tm->tm_wday?tm->tm_wday-1:6],
             tm->tm_mday,
             Curl_month[tm->tm_mon],
             tm->tm_year + 1900,
             tm->tm_hour,
             tm->tm_min,
             tm->tm_sec);",3,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_old_log_365.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_new_log_365.cpp,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_old_function_365.cpp,74,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_new_function_365.cpp,75,"[""char *"", ""macro"", ""string"", ""member"", ""member"", ""member"", ""member"", ""member"", ""member"", ""member""]","[""Curl_gmtime_ret"", ""!""]","set([u'char * buf = data -> state . buffer ;', u'result = Curl_gmtime ( filetime , & buffer )', u'const struct tm * tm = & buffer ;'])","set([16, 57, 70])","[[], []]",2016-08-03T18:26:29,Brad King,0,550
202adcfe056681109fe61569ecdb3bd69f0b4f97,"curl 2016-08-03 (f2cb3a01)

Code extracted from:

    https://github.com/bagder/curl.git

at commit f2cb3a01192d36395d16acec6cdb93446ca6fd45 (curl-7_50_1).",[],lib/http_negotiate.c,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_196.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_196.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_196.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_457.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_457.cpp,22,22,172,109,"userp = aprintf(""%sAuthorization: Negotiate %s\r\n"", proxy ? ""Proxy-"" : """",
                  encoded);","userp = aprintf(""%sAuthorization: Negotiate %s\r\n"", proxy ? ""Proxy-"" : """",
                  base64);",7,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_old_log_366.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_new_log_366.cpp,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_old_function_366.cpp,28,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_new_function_366.cpp,13,[],"[""char *"", ""!"", ""size_t"", ""!"", ""||"", ""!""]","set([u'char * base64 = NULL ;', u'bool proxy', u'result = Curl_auth_create_spnego_message ( conn -> data , neg_ctx , & base64 , & len )'])","set([0, 9, 4])","[['encoded'], ['base64']]",2016-08-03T18:26:29,Brad King,13728776900319432914,375
202adcfe056681109fe61569ecdb3bd69f0b4f97,"curl 2016-08-03 (f2cb3a01)

Code extracted from:

    https://github.com/bagder/curl.git

at commit f2cb3a01192d36395d16acec6cdb93446ca6fd45 (curl-7_50_1).",[],lib/http_proxy.c,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_197.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_197.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_197.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_458.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_458.cpp,150,160,160,172,,"(""%s%s%s:%hu"";",7,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_old_log_368.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_new_log_368.cpp,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_old_function_368.cpp,68,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_new_function_368.cpp,70,[],"[""Curl_http_output_auth_ret"", ""!""]","set([u'char * base64 = NULL ;', u'bool proxy', u'result = Curl_auth_create_spnego_message ( conn -> data , neg_ctx , & base64 , & len )'])","set([0, 9, 4])","[[], ['%s%s%s', '%hu']]",2016-08-03T18:26:29,Brad King,-772288953237803043,376
202adcfe056681109fe61569ecdb3bd69f0b4f97,"curl 2016-08-03 (f2cb3a01)

Code extracted from:

    https://github.com/bagder/curl.git

at commit f2cb3a01192d36395d16acec6cdb93446ca6fd45 (curl-7_50_1).",[],lib/tftp.c,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_202.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_202.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_202.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_464.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_464.cpp,494,494,509,511,"snprintf( buf, sizeof(buf), ""%d"", state->requested_blksize );","snprintf(buf, sizeof(buf), ""%d"", state->requested_blksize);",7,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_old_log_370.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_new_log_370.cpp,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_old_function_370.cpp,64,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_new_function_370.cpp,66,"[""char *"", ""unkown"", ""string"", ""member""]","[""curl_easy_unescape_ret"", ""!"", ""!""]","set([u'char buf [ 64 ] ;', u'struct Curl_easy * data = state -> conn -> data ;', u'tftp_state_data_t * state', u'state -> retries ++'])","set([0, 19, 6, 7])","[[], []]",2016-08-03T18:26:29,Brad King,0,550
