file,loc,log,log_file,block,block_file,block_feature,function_file,function_loc,ddg_feature,cdg_feature,cdg_z3_feature,class_index,class_size,,1,446,0.6353276353,0.6353276353
second/download/CMake/CMake/CMake/Utilities/cmlibarchive/libarchive/archive_read_support_format_iso9660.cpp,1987,"archive_set_error(&a->archive,
				    ARCHIVE_ERRNO_MISC,
				    ""Invalid Rockridge RE"");",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_log_1345.cpp,"{
				archive_set_error(&a->archive,
				    ARCHIVE_ERRNO_MISC,
				    ""Invalid Rockridge RE"");
				goto fail;
			}",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_block_1345.cpp,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 3, 0, 0, 0, 0, 0, 0]",second/download/CMake/CMake/CMake-joern/Kitware_CMake_repos_function_1345.cpp,238,"[""member"", ""macro"", ""string""]","[""struct file_info *"", ""null"", ""=="", ""member"", ""null"", ""=="", ""||""]","Or(member_e_l == null_e_r,
   null_e_l == struct file_info *_e_r)",565,2,,,,,
second/download/CMake/CMake/CMake/Utilities/cmlibarchive/libarchive/archive_read_support_format_iso9660.cpp,2069,"fprintf(stderr, ""\n ** Unrecognized sequence number: "");",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_log_1354.cpp,"{
		fprintf(stderr, ""\n ** Unrecognized sequence number: "");
		dump_isodirrec(stderr, isodirrec);
		fprintf(stderr, ""\n"");
	}",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_block_1354.cpp,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 3, 0, 6, 0, 0, 0, 0, 0, 0]",second/download/CMake/CMake/CMake-joern/Kitware_CMake_repos_function_1354.cpp,320,"[""unkown"", ""string""]","[""toi_ret"", ""int"", ""!=""]",Not(int_e_l == toi_ret_e_r),567,2,,,,,
second/download/CMake/CMake/CMake/Utilities/cmlibarchive/libarchive/archive_read_support_filter_grzip.cpp,81,"archive_set_error(_a, ARCHIVE_ERRNO_MISC,
	    ""Using external grzip program for grzip decompression"");",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_log_1425.cpp,"{
	struct archive_read *a = (struct archive_read *)_a;
	struct archive_read_filter_bidder *reader;

	archive_check_magic(_a, ARCHIVE_READ_MAGIC,
	    ARCHIVE_STATE_NEW, ""archive_read_support_filter_grzip"");

	if (__archive_read_get_bidder(a, &reader) != ARCHIVE_OK)
		return (ARCHIVE_FATAL);

	reader->data = NULL;
	reader->bid = grzip_bidder_bid;
	reader->init = grzip_bidder_init;
	reader->options = NULL;
	reader->free = grzip_reader_free;
	/* This filter always uses an external program. */
	archive_set_error(_a, ARCHIVE_ERRNO_MISC,
	    ""Using external grzip program for grzip decompression"");
	return (ARCHIVE_WARN);
}",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_block_1425.cpp,"[1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 43, 0, 0, 2, 2, 0, 0, 1, 2, 0, 0, 0, 0, 2, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 1, 0, 0, 3, 0, 0, 7, 0, 9, 0, 0, 0, 0, 0, 0]",second/download/CMake/CMake/CMake-joern/Kitware_CMake_repos_function_1425.cpp,18,"[""struct archive *"", ""macro"", ""string""]","[""__archive_read_get_bidder_ret"", ""macro"", ""!="", ""!""]",Not(Not(__archive_read_get_bidder_ret_e_l == macro_e_r)),568,2,,,,,
second/download/CMake/CMake/CMake/Utilities/cmlibarchive/libarchive/archive_read_disk_windows.cpp,2123,"archive_set_error(&a->archive, errno,
				    ""Can't CreateFileW"");",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_log_1474.cpp,"{
				la_dosmaperr(GetLastError());
				archive_set_error(&a->archive, errno,
				    ""Can't CreateFileW"");
				return (ARCHIVE_FAILED);
			}",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_block_1474.cpp,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 2, 0, 4, 0, 0, 0, 0, 0, 0]",second/download/CMake/CMake/CMake-joern/Kitware_CMake_repos_function_1474.cpp,67,"[""member"", ""unkown"", ""string""]","[""CreateFileW_ret"", ""macro"", ""==""]",CreateFileW_ret_e_l == macro_e_r,571,2,,,,,
second/download/CMake/CMake/CMake/Utilities/cmlibarchive/libarchive/archive_write_set_format_ar.cpp,257,"archive_set_error(&a->archive, EINVAL,
				    ""Invalid string table"");",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_log_1503.cpp,"{
				archive_set_error(&a->archive, EINVAL,
				    ""Invalid string table"");
				return (ARCHIVE_WARN);
			}",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_block_1503.cpp,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 3, 0, 0, 0, 0, 0, 0]",second/download/CMake/CMake/CMake-joern/Kitware_CMake_repos_function_1503.cpp,113,"[""member"", ""macro"", ""string""]","[""strstr_ret"", ""null"", ""==""]",null_e_l == strstr_ret_e_r,574,2,,,,,
second/download/CMake/CMake/CMake/Utilities/cmlibarchive/libarchive/archive_read_support_filter_lz4.cpp,599,"archive_set_error(&(self->archive->archive),
		    ARCHIVE_ERRNO_MISC, ""lz4 decompression failed"");",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_log_1543.cpp,"{
		archive_set_error(&(self->archive->archive),
		    ARCHIVE_ERRNO_MISC, ""lz4 decompression failed"");
		return (ARCHIVE_FATAL);
	}",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_block_1543.cpp,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 3, 0, 0, 0, 0, 0, 0]",second/download/CMake/CMake/CMake-joern/Kitware_CMake_repos_function_1543.cpp,122,"[""member"", ""macro"", ""string""]","[""LZ4_decompress_safe_ret"", ""null"", ""<""]",null_g_r < LZ4_decompress_safe_ret_g_l,576,2,,,,,
second/download/CMake/CMake/CMake/Utilities/cmlibarchive/libarchive/archive_read_support_format_lha.cpp,829,"archive_set_error(&a->archive, ARCHIVE_ERRNO_MISC,
		    ""LHa header sum error"");",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_log_1569.cpp,"{
		archive_set_error(&a->archive, ARCHIVE_ERRNO_MISC,
		    ""LHa header sum error"");
		return (ARCHIVE_FATAL);
	}",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_block_1569.cpp,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 3, 0, 0, 0, 0, 0, 0]",second/download/CMake/CMake/CMake-joern/Kitware_CMake_repos_function_1569.cpp,50,"[""member"", ""macro"", ""string""]","[""lha_calcsum_ret"", ""member"", ""!=""]",Not(lha_calcsum_ret_e_l == member_e_r),577,2,,,,,
second/download/CMake/CMake/CMake/Utilities/cmlibarchive/libarchive/archive_read_support_format_lha.cpp,1012,"archive_set_error(&a->archive, ARCHIVE_ERRNO_FILE_FORMAT,
		    ""LHa header CRC error"");",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_log_1573.cpp,"{
		archive_set_error(&a->archive, ARCHIVE_ERRNO_FILE_FORMAT,
		    ""LHa header CRC error"");
		return (ARCHIVE_FATAL);
	}",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_block_1573.cpp,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 3, 0, 0, 0, 0, 0, 0]",second/download/CMake/CMake/CMake-joern/Kitware_CMake_repos_function_1573.cpp,43,"[""member"", ""macro"", ""string""]","[""lha_crc16_ret"", ""member"", ""!=""]",Not(lha_crc16_ret_e_l == member_e_r),578,2,,,,,
second/download/CMake/CMake/CMake/Utilities/cmlibarchive/libarchive/archive_read_support_format_lha.cpp,1465,"archive_set_error(&a->archive,
			    ARCHIVE_ERRNO_FILE_FORMAT,
			    ""Unsupported lzh compression method -%c%c%c-"",
			    lha->method[0], lha->method[1], lha->method[2]);",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_log_1580.cpp,"{
		case ARCHIVE_OK:
			break;
		case ARCHIVE_FAILED:
        		/* Unsupported compression. */
			*buff = NULL;
			*size = 0;
			*offset = 0;
			archive_set_error(&a->archive,
			    ARCHIVE_ERRNO_FILE_FORMAT,
			    ""Unsupported lzh compression method -%c%c%c-"",
			    lha->method[0], lha->method[1], lha->method[2]);
			/* We know compressed size; just skip it. */
			archive_read_format_lha_read_data_skip(a);
			return (ARCHIVE_WARN);
		default:
			archive_set_error(&a->archive, ENOMEM,
			    ""Couldn't allocate memory ""
			    ""for lzh decompression"");
			return (ARCHIVE_FATAL);
		}",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_block_1580.cpp,"[0, 0, 0, 0, 1, 0, 2, 0, 2, 1, 1, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 3, 0, 0, 6, 0, 10, 0, 0, 0, 0, 0, 0]",second/download/CMake/CMake/CMake-joern/Kitware_CMake_repos_function_1580.cpp,19,"[""member"", ""macro"", ""string"", ""member"", ""member"", ""member""]","[""lzh_decode_init_ret""]",Not(lzh_decode_init_ret_e_l == null_e_r),579,2,,,,,
second/download/CMake/CMake/CMake/Utilities/cmlibarchive/libarchive/archive_read_support_format_tar.cpp,982,"archive_set_error(&a->archive, ARCHIVE_ERRNO_MISC,
			    ""Malformed Solaris ACL attribute (count too large)"");",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_log_1593.cpp,"{
			archive_set_error(&a->archive, ARCHIVE_ERRNO_MISC,
			    ""Malformed Solaris ACL attribute (count too large)"");
			return (ARCHIVE_WARN);
		}",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_block_1593.cpp,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 3, 0, 0, 0, 0, 0, 0]",second/download/CMake/CMake/CMake-joern/Kitware_CMake_repos_function_1593.cpp,42,"[""member"", ""macro"", ""string""]","[""char"", ""int"", "">""]",int_g_l > char_g_r,580,2,,,,,
second/download/CMake/CMake/CMake/Utilities/cmlibuv/src/unix/aix.cpp,389,"snprintf(trypath, sizeof(trypath) - 1, ""%s/%s"", token, args);",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_log_1759.cpp,"{
      snprintf(trypath, sizeof(trypath) - 1, ""%s/%s"", token, args);
      if (realpath(trypath, abspath) == abspath) {
        /* Check the match is executable */
        if (access(abspath, X_OK) == 0) {
          abspath_size = strlen(abspath);

          *size -= 1;
          if (*size > abspath_size)
            *size = abspath_size;

          memcpy(buffer, abspath, *size);
          buffer[*size] = '\0';

          uv__free(clonedpath);
          return 0;
        }
      }
      token = strtok(NULL, "":"");
    }",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_block_1759.cpp,"[3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 30, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 3, 0, 0, 8, 0, 0, 8, 0, 17, 0, 0, 0, 0, 0, 0]",second/download/CMake/CMake/CMake-joern/Kitware_CMake_repos_function_1759.cpp,54,"[""char *"", ""int"", ""string"", ""strtok_ret"", ""char *""]","[""strtok_ret"", ""null"", ""!=""]",Not(null_e_l == strtok_ret_e_r),586,2,,,,,
second/download/CMake/CMake/CMake/Source/cmsys/SharedForward.cpp,819,"fprintf(stdout, ""%s\n"", kwsys_shared_forward_ldpath);",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_log_1830.cpp,"{
        fprintf(stdout, ""%s\n"", kwsys_shared_forward_ldpath);
        fprintf(stdout, ""%s\n"", exe);
        return 0;
      }",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_block_1830.cpp,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 6, 0, 0, 0, 0, 0, 0]",second/download/CMake/CMake/CMake-joern/Kitware_CMake_repos_function_1830.cpp,42,"[""unkown"", ""string"", ""unkown""]","[""int"", ""int"", "">"", ""strcmp_ret"", ""null"", ""=="", ""&&""]","And(null_e_l == strcmp_ret_e_r, int_g_l > int_g_r)",591,2,,,,,
second/download/CMake/CMake/CMake/Source/kwsys/RegularExpression.cpp,1117,"printf(
          ""RegularExpression::find(): Internal error -- memory corrupted.\n"");",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_log_1954.cpp,"{
      case BOL:
        if (reginput != regbol)
          return (0);
        break;
      case EOL:
        if (*reginput != '\0')
          return (0);
        break;
      case ANY:
        if (*reginput == '\0')
          return (0);
        reginput++;
        break;
      case EXACTLY: {
        size_t len;
        const char* opnd;

        opnd = OPERAND(scan);
        // Inline the first character, for speed.
        if (*opnd != *reginput)
          return (0);
        len = strlen(opnd);
        if (len > 1 && strncmp(opnd, reginput, len) != 0)
          return (0);
        reginput += len;
      } break;
      case ANYOF:
        if (*reginput == '\0' || strchr(OPERAND(scan), *reginput) == 0)
          return (0);
        reginput++;
        break;
      case ANYBUT:
        if (*reginput == '\0' || strchr(OPERAND(scan), *reginput) != 0)
          return (0);
        reginput++;
        break;
      case NOTHING:
        break;
      case BACK:
        break;
      case OPEN + 1:
      case OPEN + 2:
      case OPEN + 3:
      case OPEN + 4:
      case OPEN + 5:
      case OPEN + 6:
      case OPEN + 7:
      case OPEN + 8:
      case OPEN + 9: {
        int no;
        const char* save;

        no = OP(scan) - OPEN;
        save = reginput;

        if (regmatch(next)) {

          //
          // Don't set startp if some later invocation of the
          // same parentheses already has.
          //
          if (regstartp[no] == 0)
            regstartp[no] = save;
          return (1);
        } else
          return (0);
      }
      //              break;
      case CLOSE + 1:
      case CLOSE + 2:
      case CLOSE + 3:
      case CLOSE + 4:
      case CLOSE + 5:
      case CLOSE + 6:
      case CLOSE + 7:
      case CLOSE + 8:
      case CLOSE + 9: {
        int no;
        const char* save;

        no = OP(scan) - CLOSE;
        save = reginput;

        if (regmatch(next)) {

          //
          // Don't set endp if some later invocation of the
          // same parentheses already has.
          //
          if (regendp[no] == 0)
            regendp[no] = save;
          return (1);
        } else
          return (0);
      }
      //              break;
      case BRANCH: {

        const char* save;

        if (OP(next) != BRANCH) // No choice.
          next = OPERAND(scan); // Avoid recursion.
        else {
          do {
            save = reginput;
            if (regmatch(OPERAND(scan)))
              return (1);
            reginput = save;
            scan = regnext(scan);
          } while (scan != 0 && OP(scan) == BRANCH);
          return (0);
          // NOTREACHED
        }
      } break;
      case STAR:
      case PLUS: {
        char nextch;
        int no;
        const char* save;
        int min_no;

        //
        // Lookahead to avoid useless match attempts when we know
        // what character comes next.
        //
        nextch = '\0';
        if (OP(next) == EXACTLY)
          nextch = *OPERAND(next);
        min_no = (OP(scan) == STAR) ? 0 : 1;
        save = reginput;
        no = regrepeat(OPERAND(scan));
        while (no >= min_no) {
          // If it could work, try it.
          if (nextch == '\0' || *reginput == nextch)
            if (regmatch(next))
              return (1);
          // Couldn't or didn't -- back up.
          no--;
          reginput = save + no;
        }
        return (0);
      }
      //              break;
      case END:
        return (1); // Success!

      default:
        // RAISE Error, SYM(RegularExpression), SYM(Internal_Error),
        printf(
          ""RegularExpression::find(): Internal error -- memory corrupted.\n"");
        return 0;
    }",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_block_1954.cpp,"[16, 1, 0, 1, 9, 0, 17, 0, 30, 1, 27, 0, 0, 0, 5, 163, 0, 0, 11, 11, 0, 0, 0, 51, 0, 0, 0, 0, 5, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 113, 1, 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 4, 0, 19, 17, 4, 0, 24, 0, 0, 24, 0, 28, 0, 0, 0, 0, 0, 0]",second/download/CMake/CMake/CMake-joern/Kitware_CMake_repos_function_1954.cpp,160,"[""string""]","[""OP_ret""]",Not(OP_ret_e_l == null_e_r),592,2,,,,,
second/download/CMake/CMake/CMake/Source/kwsys/CommandLineArguments.cpp,543,"sprintf(argument, ""%s"", sit->c_str());",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_log_1978.cpp,"{
      str << std::endl;
      char argument[100];
      sprintf(argument, ""%s"", sit->c_str());
      switch (this->Internals->Callbacks[*sit].ArgumentType) {
        case CommandLineArguments::NO_ARGUMENT:
          break;
        case CommandLineArguments::CONCAT_ARGUMENT:
          strcat(argument, ""opt"");
          break;
        case CommandLineArguments::SPACE_ARGUMENT:
          strcat(argument, "" opt"");
          break;
        case CommandLineArguments::EQUAL_ARGUMENT:
          strcat(argument, ""=opt"");
          break;
        case CommandLineArguments::MULTI_ARGUMENT:
          strcat(argument, "" opt opt ..."");
          break;
      }
      char buffer[80];
      sprintf(buffer, format, argument);
      str << buffer;
    }",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_block_1978.cpp,"[0, 0, 0, 0, 5, 0, 0, 1, 5, 0, 2, 0, 0, 0, 0, 50, 0, 0, 2, 2, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 3, 0, 1, 0, 0, 0, 7, 0, 0, 8, 0, 14, 0, 0, 0, 0, 0, 0]",second/download/CMake/CMake/CMake-joern/Kitware_CMake_repos_function_1978.cpp,78,"[""char *"", ""string"", ""sit -> c_str_ret""]","[""mpit -> second . begin_ret"", ""mpit -> second . end_ret"", ""!=""]","Not(mpit -> second . begin_ret_e_l ==
    mpit -> second . end_ret_e_r)",593,2,,,,,
second/download/CMake/CMake/CMake/Source/kwsys/Directory.cpp,106,"sprintf(buf, ""%s*"", name.c_str());",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_log_1980.cpp,"{
    buf = new char[n + 1 + 1];
    sprintf(buf, ""%s*"", name.c_str());
  }",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_block_1980.cpp,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 3, 0, 0, 0, 0, 0, 0]",second/download/CMake/CMake/CMake-joern/Kitware_CMake_repos_function_1980.cpp,13,"[""int"", ""string"", ""name . c_str_ret""]","[""name . rbegin_ret"", ""char"", ""=="", ""name . rbegin_ret"", ""char"", ""=="", ""||""]","Or(char_e_l == name . rbegin_ret_e_r,
   char_e_l == name . rbegin_ret_e_r)",594,2,,,,,
second/download/CMake/CMake/CMake/Source/kwsys/SystemTools.cpp,4599,"sprintf(buffer, ""%ld"", osvi.dwMajorVersion);",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_log_1987.cpp,"{
        HKEY hKey;
#define BUFSIZE 80
        wchar_t szProductType[BUFSIZE];
        DWORD dwBufLen = BUFSIZE;
        LONG lRet;

        lRet =
          RegOpenKeyExW(HKEY_LOCAL_MACHINE,
                        L""SYSTEM\\CurrentControlSet\\Control\\ProductOptions"",
                        0, KEY_QUERY_VALUE, &hKey);
        if (lRet != ERROR_SUCCESS) {
          return 0;
        }

        lRet = RegQueryValueExW(hKey, L""ProductType"", NULL, NULL,
                                (LPBYTE)szProductType, &dwBufLen);

        if ((lRet != ERROR_SUCCESS) || (dwBufLen > BUFSIZE)) {
          return 0;
        }

        RegCloseKey(hKey);

        if (lstrcmpiW(L""WINNT"", szProductType) == 0) {
          res += "" Workstation"";
        }
        if (lstrcmpiW(L""LANMANNT"", szProductType) == 0) {
          res += "" Server"";
        }
        if (lstrcmpiW(L""SERVERNT"", szProductType) == 0) {
          res += "" Advanced Server"";
        }

        res += "" "";
        sprintf(buffer, ""%ld"", osvi.dwMajorVersion);
        res += buffer;
        res += ""."";
        sprintf(buffer, ""%ld"", osvi.dwMinorVersion);
        res += buffer;
      }",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_block_1987.cpp,"[5, 0, 0, 0, 0, 0, 2, 0, 0, 0, 6, 0, 0, 0, 0, 58, 0, 0, 4, 4, 0, 0, 1, 18, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 0, 5, 5, 0, 0, 8, 0, 0, 12, 0, 24, 1, 0, 1, 1, 0, 0]",second/download/CMake/CMake/CMake-joern/Kitware_CMake_repos_function_1987.cpp,181,"[""char *"", ""string"", ""member""]","[""LONG"", ""macro"", ""!="", ""DWORD"", ""macro"", "">"", ""||""]","Or(macro_g_l > DWORD_g_r, Not(LONG_e_l == macro_e_r))",595,2,,,,,
second/download/CMake/CMake/CMake/Tests/VSResource/main.cpp,39,"fprintf(stdout, ""LoadResource worked\n"");",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_log_2009.cpp,"{
      fprintf(stdout, ""LoadResource worked\n"");
      fprintf(stdout, ""SizeofResource returned datasize='%d'\n"", datasize);
      void* data = ::LockResource(hgbl);
      if (data) {
        fprintf(stdout, ""LockResource worked\n"");
        char* str = (char*)malloc(datasize + 4);
        if (str) {
          memcpy(str, data, datasize);
          str[datasize] = 'E';
          str[datasize + 1] = 'O';
          str[datasize + 2] = 'R';
          str[datasize + 3] = 0;
          fprintf(stdout, ""str='%s'\n"", str);
          free(str);

          ret = 0;

#ifdef CMAKE_RCDEFINE_NO_QUOTED_STRINGS
          fprintf(stdout, ""LoadString skipped\n"");
#else
          char buf[256];
          if (::LoadString(NULL, 1026, buf, sizeof(buf)) > 0) {
            fprintf(stdout, ""LoadString worked\n"");
            fprintf(stdout, ""buf='%s'\n"", buf);
          } else {
            fprintf(stdout, ""LoadString failed\n"");
            ret = 1;
          }
#endif
        }
      }
    }",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_block_2009.cpp,"[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 60, 0, 0, 3, 3, 0, 0, 2, 21, 0, 0, 0, 0, 2, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 56, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 5, 0, 3, 3, 2, 0, 14, 0, 0, 16, 0, 30, 3, 0, 0, 0, 0, 0]",second/download/CMake/CMake/CMake-joern/Kitware_CMake_repos_function_2009.cpp,29,"[""unkown"", ""string""]","[""unkown"", ""unkown"", ""null"", "">"", ""&&""]","And(null_g_l > unkown_g_r, Not(null_e_l == unkown_e_r))",596,2,,,,,
